Commit Hash,NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,AGE,NUC,EXP,REXP,SEXP,BUGLABEL
3eced80a023656b299bd2d83d6c7ec32abeca1a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3efb8f7424c16147a47602850a7e2029229250dc,1,1,2,0.918295834,31,2,312,1,1,65000,1,337,1.76E-05,0,0
3f184db02295104d00f27f7e2f53b840b48d84e9,1,1,3,0.709391786,2667,0,3,0,0,0,0,80,3.37E-05,0,0
3f7b4bc1336311d80184571159ed8b4e042ce984,1,1,1,0,19,19,320,1,1,31793,1,68,3.69E-05,0,0
3f8286c022ce5329c19fa927ed5a2f4d28fff31a,1,1,3,1.16608706,33,1,37,0,0,0,0,244,2.95E-05,0,0
3f92c1ebd16c965fc00a20a8690707f39d6351a3,1,1,1,0,1,1,54,1,1,353,1,13,1.82E-05,0,0
3fbb05734813c3c3e840b063050ce09d5c1cea50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ffd07b80f77b5a033461781696c4af218a57217,1,1,4,1.372946377,67,2,327,1,1,26099,1,426,3.63E-05,0,0
40325f90d085e061f51953041799fc01a8304fbc,1,1,1,0,41,0,169,0,0,0,0,249,1.64E-05,0,1
403795e939dcd91c1f9c95e2a300cdca5fe3ab68,1,1,1,0,9,1,125,1,1,86373,1,123,2.61E-05,0,0
40461c718659d9e23a5594ec3d94aa39882125fc,1,1,1,0,1,1,86,1,1,80698,1,19,3.29E-05,0,1
404c408cbd65e1bcd7cb0c454d5b6bf7945dfe3a,1,1,1,0,1,0,50,0,0,0,0,8,0.000158606,0,0
4054924deee42498c117ac52b80205b1aeaa3490,1,1,4,1.739353872,13,7,228,0,1,13125,3,293,3.61E-05,0,0
408095d777580e4f60e8a00dc6d291c7518ed171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083011ea0e363398defee920ca58e13b7bfe2cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40846b4aca277f1477a9724092eb16a50d3e4f33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408bc0fc2306eac249b31eb85e8b36eb60b50f28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40b7fe63a2e8ab7c2ec0cdb9c4cd74f158db7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40d79b604dccfc2ac48e26a7399ae7d44af5cfe6,1,1,1,0,4,4,225,0,0,0,0,23,1.68E-05,0,0
40e3f75d38da0d4867960f593224c4df44852477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410ce798bb84839be95221c5e8f532f3f977c793,1,1,3,1.55567029,78,34,330,0,4,185654.3333,3,181,3.78E-05,0,1
410f1f65c9c5bdc88c2e7c91e3c3e57b218ad97b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41252824c1045811663dba7c18202a78d450c313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134b1bb17103990c641895817c0fe6b72d2c35e,1,1,1,0,9,0,61,0,0,0,0,90,2.88E-05,0,0
4158cbb99328fefc146c8697a707e1c664dbd3d5,1,1,1,0,18,0,14,0,0,0,0,275,2.69E-05,0,0
418a8fde9f63b7131ea4bc8513a0fae5526a379f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41bfbf1541196d428947f7f249e86c1b6d375cb4,1,1,3,1.411394947,32,29,963,0,1,82965,2,186,1.69E-05,0,1
41ce88c291584fe14ed3dfe4668ee8b26231b564,1,1,3,1.490666354,79,0,3,0,0,0,0,166,1.81E-05,0,1
41d52f891312f45653155d4de79a18e653ac7f33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41fce28ce395c8e1bd7420b5c2d919f69486a4b2,1,1,1,0,16,0,132,0,0,0,0,181,3.77E-05,0,0
4245a589b9031f63c007699ff0458be3e2af6e49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424a3108b1f453e23440a43df77ec1034519ae9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265360fc931db6fa191d9b25e107fa8cb713c4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42781568d3c1b896012e409170690f5acc649746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286e2e8b7d289e30159502030d63f7d1d54290e,1,1,1,0,2,2,69,0,1,83938,1,106,2.40E-05,0,0
42a8b1fb0e1c3907da0f41340ce13dc750a1ee5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42b4562fbbb1e704a8ee1965d0ae9ee0ef5244c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42cfc7e435e02e6aebe56b8ab637f8d10b600277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42eafcd79680bd7725f7430fe53fc3d291091202,1,1,1,0,4,7,289,0,1,15764,1,42,6.28E-05,0,0
430110b85d62230eb91d95d8e4b6de57ff2dd881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43011ac4a77492757a3cc32284b4d7868a7ab6f4,1,1,11,3.316089987,163,0,11,0,0,0,0,51,2.84E-05,0,0
430a2fcfce2a6f5a5a56d012386a14e42f3bc6bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435e1f731d3ee1e466b3c08e124027268b17f92a,1,1,1,0,10,0,52,0,0,0,0,103,1.87E-05,0,1
43a3d85e70ce6bb6f9e5f138125e080835845668,1,1,1,0,15,5,42,0,1,2060,1,101,1.61E-05,0,0
43cfa2baa6d1da98ac0a89278302fbc5672ce630,1,1,1,0,81,0,1,0,0,0,0,2,0.005524862,0,0
43d6c8b4d0ac8ed120feb50b9cc1eb01ddf7b48b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43ecdbd9a2a9737e213d234e667d7ede997a3e7f,1,1,1,0,1,1,302,1,1,424,1,446,1.59E-05,0,0
43f348ec317e16844de73f4746a6408c86e6ce36,1,1,2,0.21265864,53,36,470,1,1,14414,1,265,2.07E-05,0,1
441da08d3671dc4e3eb4619f2a71e25e722ca4c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444e6434dcaf185aa8fb0728b5bc1366fa452fec,1,1,2,0.764204507,8,1,283,0,0,0,0,163,2.03E-05,0,1
446096d9706323e6e06596bfe4ba824d93b9b4c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447454b44427259ec17584026e35b8bc06a2a59c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44af5fe0408e3c5430b342a08430e3bde0b3c08b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450486493c730932d166d2ee20cb96cf0cc49a19,1,1,1,0,7,3,69,1,1,9953,1,26,7.55E-05,0,0
4504d303032685e40f18731a8ab5a384196a0ce8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514ceb64deb7408dc8090848f8316c15cef7bc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45214b0ebb82f2492dc6f7d66a3e71f7e2ee4118,1,1,1,0,37,41,292,1,1,516,1,226,3.53E-05,0,0
454f29acf84f0ec83d8ea30796d1f2c0686d6a86,1,1,1,0,0,3,87,0,1,1022,1,50,1.96E-05,0,0
455fc7db4ef7ceadb61e6a4a57dee518fcc9b59f,1,1,6,1.580788986,34,0,6,0,0,0,0,7,3.72E-05,0,1
4567b56d0ea0cded99428e0e1076b9a4b334d70a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456f21d77f589968619df3347129fda9ef4658b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581dc8705185121b14c333133a3751279b70a0e,1,1,1,0,5,4,95,0,2,33269,1,134,2.45E-05,0,0
4595f6d23576a66e3cb9fc548947a45fdaee5d8c,1,1,1,0,13,0,60,0,0,0,0,226,2.96E-05,0,0
45b9cb42a713b5f9ac21b863bb0556e6c80a9f51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45d7cfb093f4dcdf49f91b852da9bbd0fab84e4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465ce08636834d8b63b3394a4c22c3dc8a686a29,1,1,4,1.373427969,35,3,184,0,1,78021,1,99,2.94E-05,0,0
4674c136c41abd9197dc3f60ba9b6584aa847eb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46942c5e391ad4f0efbbb4b33e98f79607326fbe,1,1,3,1.107132336,37,8,66,0,0,0,0,135,2.02E-05,0,1
47167fb48e7e24d74a50d0448b68eca64e4dd7eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719fed32b309af000971ca5f997ad5d658d69e5,1,1,2,0.461804332,133,0,58,0,0,0,0,261,2.09E-05,0,0
475ae3a0040fdbd64d5e0c4745cb909f5c3e003e,1,1,1,0,1,1,68,1,1,9661,1,162,3.13E-05,0,0
475b5657c7d3f3e01dd21fb0d7fccf0841d8e6e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475e69be40c619a2c2d5926c843aa6a71334d142,1,1,2,0.619382195,13,0,31,0,0,0,0,102,3.43E-05,0,0
477e19ea2ab7a4fff6d2f07a82d91615be642d22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787c007bb3420554df5b3f1e725b1b577ce7826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47996cce29482c8ed675c80193fb82ca3411e17b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47b251485d1049d7a04ed9d7468e897a156fe498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47b80725bdaefc0a3ae57ddd40618c841944f181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47bfe5b56445e6b0d63f6e832f26813d41c79405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47de3f087460652dd0a70bff51601643934e5cd0,1,1,4,1.673688432,18,21,539,0,1,66325,4,348,1.64E-05,0,0
480c75383958cd8159b51772e242c5835fb8f064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481107299a4fd6c756aa9e6a3bebfa3db0b12cce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484273a9a49ef399e65a9ea062576c86fc9edbf4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842fc69ecf449ac82c51e7b5fc212fcfe510546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48543a860970ca7f56563c7657e90064bc31807e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48af9ee96fab7065ac9e0f33f921ca3af69487d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48b23cf053fd343dedc5c20b77e499d665f3a04e,1,1,2,0.995727452,9,4,155,0,1,16637,1,173,3.63E-05,0,0
48cb3b492ad44c3c5844f58e1ffc7b2c31458424,1,1,1,0,2,2,52,0,1,479,1,163,3.71E-05,0,0
48d9b9183158aa864023bbcaded08094e61da94f,1,1,5,1.391966992,64,0,38,0,0,0,0,387,2.21E-05,0,0
48dd1fa5b523138709678b9a8130a4fbb78c78f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48e7350e7ce2fc606cacab574530b849fe0d754a,1,1,2,0.491237342,27,1,188,0,1,74801,1,43,2.22E-05,0,0
490372909e650ab9048213dc4070a3ab0e44a3cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49076cc627572febb69e15d6b1cb5d5b19fa8b94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49173ac426d663d3efe110a49ee9c24ef9b64309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493a424c29904f00512c160032b3a116a04ec369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494444b6b0b665aa056421e4ab976d474847abb8,1,1,2,0.591672779,39,24,180,1,2,82685,2,442,2.51E-05,0,1
4948c1e3369fc57459d360ca19eb19d546551266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49502db490337a981de9763b7fade07450612585,1,1,1,0,8,7,427,1,1,105871,1,205,2.92E-05,0,0
496eb4a4f69e307ce7b901290c500a7cc032d554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497d9d377f1da7f65aa18350fe45a42d09955339,1,1,3,1.136477335,30,0,6,0,0,0,0,16,5.04E-05,0,0
497e455444675a35b99b2ab697641a7222c47ebd,1,1,1,0,1,1,33,0,1,772,1,234,2.32E-05,0,1
498ebcbc2c21eac93d702b979d147b7848d9e9e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499558cdedb230ab9154b98582cdc3c686d6e2b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499a6f1f3f260595d0e590a17785d347beca9c82,1,1,1,0,2,2,372,1,1,46520,1,136,2.42E-05,0,0
49bf8c52ea47f98fe86d96590ce4042b662599b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49ffbe67d17805b6e725da9af2e9458f5215d6c0,1,1,2,0.353359335,44,1,26,0,1,8379,1,18,2.89E-05,0,0
4a27520c9a31bb9b0793d2a6e157e5d53164f9f3,1,1,2,0.591672779,12,2,58,1,1,2407,2,249,3.35E-05,0,0
4a29ae761931cbdf8d99aaa33642fd9de76bab6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a29d7cea3bed4bf228eba2e1da0247032356034,1,1,1,0,6,0,122,0,0,0,0,215,2.10E-05,0,0
4a3a279ab0f0c2798db36e9b8e37e4331b9592a9,1,1,1,0,0,1,154,1,1,15942,1,451,3.72E-05,0,0
4acf8c647ab56be190d418856dd8d44fd400c6c0,1,1,2,0.918295834,1,2,279,1,1,73387.5,2,206,2.92E-05,0,0
4ae78142dc4db9343f77cf37347f91eebe50f05f,1,1,2,0.2108423,30,0,5,0,0,0,0,40,4.49E-05,0,0
4b02e4e6da8dc418066798f57d36609170bdb7ff,1,1,1,0,22,1,50,0,1,60007,1,390,1.73E-05,0,0
4b3a629dff44924f606425ad021718323082a29d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b404cf4c28e78c73cb60c4c90a47fb1f9cb6706,1,1,3,1.382102253,17,1,513,0,1,1094,1,67,2.12E-05,0,0
4b5ec34205217a937424616a70d52fff9a92fd42,1,1,1,0,3,3,447,0,0,0,0,143,3.42E-05,0,0
4b71f516f00a0aa3fcf82174eed56d29bf20e486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b92184c7ce028758488608f66148c974c01858f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b9a07d6bfe05f485b610e0fd33aebadd01e748c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b9a17ee27e5ac41f0c53379c72c298ded89249f,1,1,1,0,1,1,18,0,1,291,1,60,1.60E-05,0,0
4bda575a96be9689bbcb7587e23b51af2d1969f0,1,1,1,0,2,3,44,1,1,6255,1,12,0.000108616,0,1
4beaddda030660171480653f59a7a55d211332dd,1,1,2,0.961236605,11,2,200,0,2,77426,2,456,2.73E-05,0,0
4c11cd43c1bec21459b23842bc9ebf2e7fd9694c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c21986a41885e6d86ecc80808217cda5cd10dbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c3b5357b93da2f2b250d5d85adf528b68b93ea8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c43f8c70504acea4faaf87f57e4aebbc20efc81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c5fb6dbe12ac1c9369688ec54973419eaf348b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c7555e3e3e8028a59ead97cd21a1aa74198080b,1,1,2,0.896038233,10,6,145,0,2,3262.5,2,113,3.45E-05,0,0
4c7f4c58d73d71ec5717eb3f680572feeabb4a2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c7fcd6c75d8f4caa68c1e451fc88a1c58a5564e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cdf6e4185acf5bf112790c90826f047cb5e7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ce7985519789cb0b185d3931468f83af543bdee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d0e40f44201d9250d89e47d39ade9b22a8861a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d1bb48b3c0cbd49553957287cddfde26158d456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d928bc7f7e2f7623dd5dfe223254caf50b814a9,1,1,1,0,20,6,130,0,1,13773,1,166,2.14E-05,0,0
4dbd928b2e9308d00d0664b2b913af1d5e2df237,1,1,1,0,1,1,198,0,1,198,1,199,2.94E-05,0,0
4e0e8c67e89f4e65e0d1950144b15913f70f4aef,1,1,2,1,2,2,87,1,1,1881,2,288,2.98E-05,0,0
4e30eabb397c2803a9b79582acb9535862146322,1,1,1,0,6,0,81,0,0,0,0,123,2.00E-05,0,0
4e8568b474f1d7758c69c906a551ab5a18981a2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e9a97a0066282071451ba1f9c4d72ecc09f7eb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ed5afafc8a5057625f6941a6a6718b0b7620e1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4edad53bd03d98541800d25d4bf5e35f18255799,1,1,2,0.503258335,9,0,16,0,0,0,0,138,3.31E-05,0,0
4ede54180f7336c145886ab388dde43673d64777,1,1,1,0,6,0,148,0,0,0,0,163,3.59E-05,0,0
4f0adc9da4e19d034d527e5e7d8c71809d85fd1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f14f10fe565064d6c8ffcdd77b158346ee88c10,1,1,1,0,1,1,186,1,1,14913,1,471,3.61E-05,0,0
4f569b25eee09476d0ace30bb1d18f1bb8dd1b4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f67db9bc95254208313fdaacccfadf7a2803be5,1,1,1,0,1,0,371,0,0,0,0,61,1.69E-05,0,0
4f6b1d0e21a3b5fa77e2406c85fa14a26732bfad,1,1,1,0,13,0,32,0,0,0,0,103,3.56E-05,0,1
4f703e8e906e5dbb4073f68944ef11f1342cdf71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f77c5accce51a51392f704df06dd661114d7e31,1,1,3,0.612560886,42,0,383,0,0,0,0,54,4.25E-05,0,0
4f9b88ad756873f44bd5cfd3839bd0b4b328ba1e,1,1,2,0.836640742,11,4,142,1,1,4955,2,109,3.82E-05,0,0
4faf3be685222a5407df3f814f0d71bcfc52a957,1,1,1,0,1,0,21,1,0,0,0,376,1.98E-05,0,0
502f34504ad2409735e5f2e89702789774489e7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053d9fd261a23d8c1eebe0e558d569f53b21818,1,1,1,0,1,1,25,1,1,116,1,388,3.17E-05,0,0
509d03784b6e144cbd5526abce1642183c9e8503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50ddb374e463c4e6278966589e0289ab6924e60d,1,1,1,0,11,1,47,0,1,67713,1,104,2.39E-05,0,1
51424c795a78647791a9f17e2d3ac58d35955247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514a6f8ef021389eb5f99372148785c42e8705c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51502b8852b5839f81a57b34d4ac4314cf83d00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51683bf4223ea5dd6919b670b4cf7dc2c66d9fca,1,1,1,0,6,0,72,0,0,0,0,147,1.60E-05,0,1
5172c5897c4aa6c8cb6da37f4ea02184bc1b249a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51d21cf220c633f6a22e399f48ac9b12dcc2ce38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51e493f26e1f17f6739872928488f7a1a0183f6d,1,1,1,0,1,1,29,1,1,1613,1,272,2.39E-05,0,0
51fcd453c20bc2eceba4c82f10b967a87db91ffb,1,1,4,1.483356277,39,2,71,0,1,70899,1,115,2.02E-05,0,0
520af66be16ad69b0c43c85ff88032d44d396906,1,1,2,0.998000884,15,4,1641,1,1,73276.5,2,227,2.04E-05,0,0
520bb2190ec0a16053f57818e3f68b3d926fb066,1,1,3,0.803071727,16,2,45,0,1,701,1,90,3.57E-05,0,0
522c5276b5152e6ffca3c84e02316d70ad2484a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52326f122aa6d336db3cc751e9730379b46f3dea,1,1,2,0.74248757,18,1,856,0,1,78088,1,281,2.18E-05,0,0
5238898fc8746327976f6bce9bbf645928924087,1,1,2,0.985228136,5,2,80,1,2,68817.5,2,98,2.47E-05,0,0
525166ca2c5f182feab4e7aae379b9a752eee764,1,1,1,0,1,1,732,1,1,67076,1,299,2.03E-05,0,0
528f6d92282fe17b49c8f5fead2f7a755156328d,1,1,4,0.650022422,5,7,43,1,1,1486.5,2,253,1.82E-05,0,0
529f07d49a001ab3ae5617c89f94712e1a0cac00,1,1,1,0,3,3,180,1,1,66866,1,100,1.75E-05,0,0
52bbc679b18961fdae73962799ae39c2fa4028a4,1,1,1,0,56,2,298,0,2,93884,1,325,2.34E-05,0,0
52bda83d4c1dc1f3c004947402cb8387ef3773dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52d104eaeb366072d37ae0812dd1bf8198275765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532b7dd8b2d2edce53bb59a55f4d44716082a8dd,1,1,2,0.235193382,8,18,280,1,1,4676.5,2,231,2.04E-05,0,0
532fcfaa272fc97448d861f2cbd06ef9f2dc492c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5337cec4ecbe84643b7f79314d2543172f9d7ebf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53472f60b60932f5bee56388f60de2694793e238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535c6b7823239835f9cdd62dcedbbf98e0fda16e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53ba66c8646fc10169876755931bbd0580874274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53e223fa7bf51e194be7518ac30ef76b807a4938,1,1,3,1.256120074,0,53,0,0,1,24659,2,458,2.83E-05,0,0
542631a197f2bd710a64ca5d9a8d1e97e4ce7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439cd59ecc45abb461e76b11cdb3fe12b60071f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545cd16030b52b94f4355bd8447848e33cb43357,1,1,1,0,3,5,26,0,1,264,1,99,1.55E-05,0,0
54a2107ac57f8249e9d1a4f6423767c2a853cd77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54c1ba71aadc3e374b36670080afb669b5e564c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54cca41b86b8b885b06836a8cf7d4cc276faa200,1,1,1,0,7,0,19,0,0,0,0,321,2.89E-05,0,0
54e8bb819e7d246769d8d932502884ece14adec0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54f92a353787f8178ee2ada715576ccc2e7dc3f5,1,1,6,1.780524912,105,0,9,0,0,0,0,14,1.51E-05,0,0
5504866ec8161a6fbf0db63586a1003cb73dc528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553462baf7bcf02191eb5f25b76c9af4ca924aee,1,1,1,0,11,0,18,0,0,0,0,268,2.22E-05,0,0
553ab3ed0f48beaad5071dbcaea321b56eadbb50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55512c0ac4169e24db88bdc4adea33951e17c12a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55899d6f0d726b248476e72fb530d7ddf039b84f,1,1,1,0,1,1,26,1,1,759,1,33,1.64E-05,0,0
559903c15a98785ab70b3820cff2077488643372,1,1,1,0,2,2,91,0,1,83283,1,101,1.68E-05,5,0
55cd98c51ed27a3c888dd034d6720906f8b9faff,1,1,1,0,13,13,83,0,1,2797,1,351,1.97E-05,0,0
55cff65a6dd7823bbe6d82fbe05482344191687f,1,1,1,0,1,0,71,0,0,0,0,303,2.95E-05,0,0
55ef5d17cc204ec40fe68ac4e595467cc7b16412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55f212e3151909dd1ac46efaff0bda1f0f48a8ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562e784e3a66ede17d62c971662a891d15a7e5ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565611128fbbbceabf2ac4a8b1685a5d573a7ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659dd1cf55ec55ae94e8e24e9c0bf81438aebb8,1,1,4,1.509968613,14,28,256,0,2,83202.66667,3,197,2.01E-05,0,0
566c1bb951bf30cdebd33e4a655f6aae9f0aa65c,1,1,1,0,12,10,93,1,3,19926,1,129,3.27E-05,0,0
5683c9acfbba84e04972891fc51bc8a6cf6b0e8c,1,1,2,0.220283267,37,48,487,1,2,108258.5,2,279,1.88E-05,0,0
568ede645882ce6f4a6d01751ad43ff870931539,1,1,2,1,28,12,1712,0,1,152136.5,2,443,2.66E-05,0,0
56b4021b56eda4387325330184da04748baacb52,1,1,1,0,2,3,63,0,1,14191,1,194,3.02E-05,0,0
56bf5b1f7b650d6881744c6b04cff9040c95e234,1,1,3,0.605291205,26,1,63,0,1,1205,1,257,2.05E-05,0,1
57dbdca8d4d6ea6b2d896d003b514536559d8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581497baebaf2e1d45a1b285a429edc4f36f37ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583f399c1cbfa55a393fd1df681fc4871aa4f541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586b62c8b3da9a205492237f401fd4ef1855b182,1,1,5,1.484652432,74,1,205,0,1,3178,1,191,2.12E-05,0,1
587efa74c8090d36419dcb4ab025fb51732d80b4,1,1,1,0,1,0,25,0,0,0,0,39,2.09E-05,0,0
5896d464fc081e2fd8bfbb8e159019d59f09795c,1,1,3,0.480433457,36,1,59,0,1,4003,1,76,4.03E-05,0,1
58b5dbb5be414bc3de26189acf91fc7a50960c47,1,1,2,0.591672779,7,0,394,0,0,0,0,278,1.92E-05,0,0
58bdb64c5111bdae9d9000d194978097f3a2314a,1,1,1,0,46,1,152,0,1,85145,1,393,2.75E-05,0,1
58f61c901ad68c76ace3b29614373002a41ce0fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58fbf3be12a8a67ea2a23bc735a45b87f1f26dca,1,1,3,1.143457439,46,0,8,0,0,0,0,493,2.00E-05,0,1
59722a096210a8f48c62fbb73a0328ca8e8b1656,1,1,2,0.503258335,8,1,204,0,1,15554,1,360,2.19E-05,0,0
598c1016a39d52649287169ab186a1a6aefa6fc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59ba70edcbe23e90e008a6018987e4db3dd267d2,1,1,1,0,6,0,163,0,0,0,0,40,2.08E-05,0,0
59bb23c2645eb8d7a72be72bae3bb8e3afe9c3a7,1,1,1,0,0,1,281,1,1,67,1,173,3.28E-05,0,0
59d055207f4778a6ebc66999e1a69c5b0ff64a2e,1,1,1,0,8,2,277,1,1,10858,1,342,2.28E-05,0,0
59e2b22e17825fc9bd90a2e6a38411d9f4928b92,1,1,1,0,1,0,300,0,0,0,0,183,1.69E-05,0,0
5a091550d8357e374c478d4dd3edf826aa97c565,1,1,1,0,2,2,226,1,2,164307,1,390,2.31E-05,0,0
5a24c226259a30c827e75f8caf5b3647432d2156,1,1,1,0,2,0,216,0,0,0,0,403,3.72E-05,0,1
5a2ee0e49b1e957e9776552099dac21239021654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a39f28610df6d35d3043fe3f881bcd7e4a700ad,1,1,1,0,1,1,129,0,1,98,1,216,2.10E-05,0,0
5a3edc55ab39f352e9784767373a145257922b32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b36893aa4e84bd01511b517e5455d8948f94251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
